"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"구로구","11530000177","예랑어린이집","민간","폐지","152053","서울 구로구 구로3동 125-98","02-862-6890","","","0","0","0","0","0","27","0","","","","2001-08-02","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000095","새싹어린이집","가정","폐지","08329","서울특별시 구로구 개봉로20길 6 118동 104호(개봉동 현대아파트)","02-2066-2210","02-2066-2210","","4","83","1","5","0","20","0","37.49200508","126.8585331","미운영","2001-07-24","","","2021-03-01","2021-11-17","일반","0","1","1","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000008","하늘어린이집","가정","폐지","08329","서울특별시 구로구 개봉로20길 6 124동 104호(개봉동 현대아파트1단지)","02-2066-7749","050-4047-8354","","3","61","0","5","0","20","0","37.49135190389591","126.85814263936471","미운영","2001-06-23","","","2018-02-28","2021-11-17","야간연장","1","2","2","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000100","미피친구어린이집","가정","폐지","08311","서울특별시 구로구 구로동로22길 65 (구로동)","02-854-4033","02-855-4033","","3","44","0","5","0","12","0","37.48885868","126.8879154","미운영","2001-04-23","","","2019-06-30","2021-11-17","야간연장","0","2","2","0","0","0","4","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000105","영일초등학교방과후교실","국공립","폐지","152800","서울 구로구 가리봉2동 영일길23","02-838-1812","02-861-0429","","0","0","0","0","0","20","0","","","","2001-04-12","","","","2021-11-17","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000047","구일방과후교실","국공립","폐지","152868","서울 구로구 구로1동 685-219","02-830-4673","02-839-7494","","0","0","0","0","0","20","0","","","","2001-03-02","","","","2021-11-17","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000103","지암방과후교실","국공립","폐지","152815","서울 구로구 개봉3동 354-6","02-2686-4755","02-2686-4756","www.jiam.co.kr","0","0","0","0","0","40","0","","","","2001-03-01","","","","2021-11-17","장애아통합방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000252","한진또래어린이집","가정","정상","08353","서울특별시 구로구 개봉로1나길 58 (개봉동)","02-2686-3997","02-2686-3997","","3","66","0","4","4","20","13","37.4859615","126.8533831","미운영","2001-02-21","","","","2021-11-17","야간연장","1","1","0","0","0","0","4","0","0","6","0","5","0","0","0","0","8","0","0","13","0","0","0","0","0","1","2","0","0","0","0","0","1","0","4","2021-11-17 22:03:55.0"
"구로구","11530000244","동화나라어린이집","가정","정상","08288","서울특별시 구로구 새말로 93 111동 102호(구로동 신도림태영타운아파트)","02-868-9723","02-838-2759","","3","66","4","5","8","20","20","37.506108","126.8886628","미운영","2001-02-20","","","","2021-11-17","일반","2","2","0","0","0","0","1","0","0","5","6","9","0","0","0","0","5","0","0","20","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:55.0"
"구로구","11530000170","햇살가득어린이집","가정","정상","08207","서울특별시 구로구 신도림로 78 302동 102호(신도림동 신도림3차동아아파트)","02-2671-9396","","","3","82","0","4","5","19","11","37.50775634","126.8805886","미운영","2001-02-08","","","","2021-11-17","일반","2","1","1","0","0","0","3","0","0","7","3","0","0","0","0","0","8","0","0","11","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000128","섬기는어린이집","국공립","정상","08383","서울특별시 구로구 우마1다길 25 구립 섬기는 어린이집","02-865-9111","02-865-9544","hppt://","5","167","2","10","11","65","44","37.48291111945205","126.8896632583189","미운영","2001-02-07","","","","2021-11-17","야간연장","0","2","2","1","0","0","3","1","0","9","0","5","5","13","0","0","3","18","0","44","0","0","0","0","0","1","8","0","0","0","0","0","1","0","11","2021-11-17 22:03:55.0"
"구로구","11530000201","아이나라어린이집","가정","정상","08288","서울특별시 구로구 새말로 93 107동 105호(구로동 신도림태영타운아파트)","070-8839-9985","","","3","85","0","4","7","20","20","37.506108","126.8886628","미운영","2001-01-03","","","","2021-11-17","일반","1","2","1","0","0","0","0","0","0","4","3","10","7","0","0","0","0","0","0","20","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
"구로구","11530000229","한양어린이집","민간","폐지","152814","서울 구로구 개봉2동 326-11","02-2688-9784","","","0","0","0","0","1","25","0","","","","2000-11-30","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2021-11-17 22:03:55.0"
"구로구","11530000143","예나어린이집","민간","폐지","08219","서울특별시 구로구 경인로47다길 42 (고척동)","02-2685-7092","02-2685-7092","","7","222","3","8","0","49","0","37.50392073","126.8660516","운영","2000-11-29","","","2019-03-30","2021-11-17","일반","0","1","1","1","0","0","2","2","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000060","광진선교어린이집","민간","정상","08354","서울특별시 구로구 개봉로3길 87 한진아파트 내유치원동 (개봉동)","02-2625-0764","02-2625-7444","","9","478","1","23","19","144","85","37.48595735697782","126.8510120081727","운영","2000-10-13","","","","2021-11-17","야간연장시간제보육","0","2","2","3","1","2","1","1","0","12","0","5","12","12","17","24","0","15","0","85","1","0","0","0","0","1","15","0","0","0","0","0","2","0","19","2021-11-17 22:03:54.0"
"구로구","11530000089","풀씨어린이집","가정","폐지","152875","서울 구로구 구로3동 793-38호 B101호","011-9949-9560","","","0","0","0","0","0","15","0","","","","2000-10-12","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000279","예능어린이집","민간","정상","08202","서울특별시 구로구 신도림로 87 신도림1차동아 1층","02-2675-8788","02-2675-1105","","5","308","4","10","10","71","68","37.50775634","126.8805886","운영","2000-10-02","","","","2021-11-17","일반","0","1","2","1","1","1","0","3","0","9","0","5","14","15","0","0","0","34","0","68","0","0","0","0","0","1","7","0","0","0","0","0","1","0","10","2021-11-17 22:03:55.0"
"구로구","11530000237","한마음놀이방","가정","휴지","152853","서울 구로구 구로본동 409-69호 3통 10반","02-838-4861","02-862-2049","","0","0","0","0","1","20","0","","","","2000-09-08","2008-06-09","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","2021-11-17 22:03:55.0"
"구로구","11530000253","아이원어린이집","민간","정상","08233","서울특별시 구로구 고척로52길 104-5","02-2685-6750","02-2685-6661","cafe.daum.net/haeinkids","4","90","1","11","5","36","7","37.50030718","126.8553612","미운영","2000-05-29","","","","2021-11-17","일반","1","0","1","0","0","0","3","2","0","7","0","0","0","0","0","0","2","5","0","7","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000205","요정나라어린이집","가정","폐지","08208","서울특별시 구로구 경인로 643 202동 104호(신도림동 동아2차아파트)","02-2678-1248","02-2678-1248","","3","85","0","4","0","19","0","37.50775634","126.8805886","미운영","2000-05-29","","","2021-10-11","2021-11-17","일반","1","1","0","1","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000165","한솔어린이집","사회복지법인","정상","08266","서울특별시 구로구 고척로18길 9 (개봉동)","02-2682-2730","02-2687-5011","","5","221","1","8","12","79","67","37.50045648","126.8450583","미운영","2000-04-14","","","","2021-11-17","야간연장","0","1","2","1","0","0","0","2","0","6","0","5","14","15","0","0","0","33","0","67","0","0","0","0","0","1","9","0","0","0","0","0","1","0","12","2021-11-17 22:03:55.0"
"구로구","11530000154","사과나무어린이집","가정","폐지","08330","서울특별시 구로구 개봉로20길 158 204동 102호(개봉동 현대홈타운)","02-2066-2564","","","1","42","0","5","0","20","0","37.4916003","126.8615925","미운영","2000-04-10","","","2018-02-28","2021-11-17","일반","2","4","2","0","0","0","4","0","0","12","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000027","백합어린이집","가정","폐지","08325","서울특별시 구로구 구일로2길 60 210동 101호(구로동 구일우성아파트)","02-837-8270","02-837-8270","","1","85","0","4","0","15","0","37.49022114","126.8768768","미운영","2000-03-25","","","2019-03-31","2021-11-17","일반","1","1","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000372","백합어린이집","가정","폐지","152763","서울 구로구 구로1동 구일우성아파트 210-101","02-837-8270","02-837-8270","","1","85","0","0","0","15","0","","","","2000-03-25","","","2000-03-25","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000166","광진어린이집","민간","정상","08235","서울특별시 구로구 고척로30길 18 (개봉동)","02-2611-6229","02-2689-6229","","8","249","1","15","12","58","45","37.50194965","126.8492289","미운영","2000-03-08","","","","2021-11-17","일반","0","0","2","1","0","0","4","1","0","8","0","0","9","7","0","0","16","13","0","45","0","0","0","0","0","1","10","0","0","0","0","0","1","0","12","2021-11-17 22:03:54.0"
"구로구","11530000151","에덴장애아어린이집","법인?단체등","폐지","08250","서울특별시 구로구 고척로21가길 84-35","02-2625-9403","02-2625-9404","http://cafe.daum.net/edenkid1004","5","74","1","2","0","21","0","37.50117639","126.8412845","운영","2000-03-02","","","2019-02-28","2021-11-17","장애아전문","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000065","혜지어린이집","민간","정상","08305","서울특별시 구로구 구로중앙로8길 16 2층 구로동","02-864-7427","0504-412-0786","","4","146","0","7","6","39","26","37.49201781093123","126.89282508082017","미운영","2000-03-02","","","","2021-11-17","일반","0","0","0","0","0","0","3","3","0","6","0","0","0","0","0","0","4","22","0","26","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:56.0"
"구로구","11530000021","신도림제일어린이집","민간","정상","08203","서울특별시 구로구 신도림로13길 18 19-6","02-2672-5074","02-2672-5073","","5","150","2","8","9","69","46","37.5089343121","126.880730543","운영","2000-03-02","","","","2021-11-17","일반","0","0","1","1","1","1","0","0","0","4","0","0","7","11","11","17","0","0","0","46","0","0","0","0","0","1","7","0","0","0","0","0","1","0","9","2021-11-17 22:03:55.0"
"구로구","11530000138","아나율장애아어린이집","국공립","정상","08375","서울특별시 구로구 디지털로31길 93 (구로동)","02-852-1628","02-852-1629","http//cafe.daum.net/anu2000engel","5","191","1","9","11","24","20","37.48680452","126.8908134","미운영","2000-03-01","","","","2021-11-17","장애아전문","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","20","20","0","0","0","0","0","1","7","1","0","0","0","0","1","0","11","2021-11-17 22:03:55.0"
"구로구","11530000175","한마을어린이집","민간","정상","08275","서울특별시 구로구 경인로 382 한마을아파트상가 (관리동2층) (개봉동)","02-2689-5123","02-2689-5141","gksakdmf5123@naver.com","5","300","1","9","9","96","73","37.49532173","126.8625425","미운영","2000-02-28","","","","2021-11-17","일반","0","0","0","2","2","1","0","1","0","6","0","0","0","15","30","16","0","12","0","73","0","0","0","0","0","1","6","0","0","0","0","0","2","0","9","2021-11-17 22:03:55.0"
"구로구","11530000159","비룡방과후","민간","폐지","08245","서울특별시 구로구 고척로33길 35 (고척동)","02-2060-8333","02-2682-8333","bks8333@hanmail.net","5","100","0","0","0","30","0","37.504439","126.8501317","미운영","2000-02-26","","","2016-02-28","2021-11-17","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000094","새연어린이집","민간","정상","08294","서울특별시 구로구 구로중앙로28다길 15 (구로동)","02-852-7171","02-857-9772","new-kite@hanmail.nett","7","185","2","16","9","55","49","37.50151339","126.8875864","미운영","2000-02-26","","","","2021-11-17","일반","0","1","2","1","0","0","1","1","0","6","0","5","14","12","0","0","5","13","0","49","0","0","0","0","0","1","6","0","0","0","0","0","1","0","9","2021-11-17 22:03:55.0"
"구로구","11530000224","햇살어린이집","민간","폐지","08219","서울특별시 구로구 경인로47다길 34-7 우성꿈동산 아파트 우성상가 (고척동)","02-2611-7618","02-6737-7618","http://cafe.daum.net/haetsalkid","8","400","2","16","0","111","0","37.50314773","126.8661549","운영","2000-02-26","","","2019-07-31","2021-11-17","야간연장","0","1","2","2","1","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000148","한진예닮어린이집","가정","폐지","08354","서울특별시 구로구 개봉로3길 87 101동 101호(개봉동 한진타운아파트)","02-2613-3990","","","4","84","0","4","0","19","0","37.4847129","126.8519232","미운영","2000-02-26","","","2019-02-28","2021-11-17","일반","2","3","1","0","0","0","2","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000039","참좋은어린이집","민간","정상","08229","서울특별시 구로구 고척로 190 (고척2동161-55 / 지하1층~지상5층)","02-2614-0222","02-0000-0000","dahye0412@hanmail.net","7","201","4","16","4","49","9","37.50606819","126.8579458","운영","2000-02-25","","","","2021-11-17","일반","0","1","1","1","0","0","4","2","0","9","0","0","0","0","0","0","3","6","0","9","0","0","0","0","0","1","2","0","0","0","0","0","0","0","4","2021-11-17 22:03:55.0"
"구로구","11530000031","목양몬테소리어린이집","민간","정상","08338","서울특별시 구로구 개봉로17마길 8 (개봉동)","02-2615-7605","0505-300-7613","http://mokyang1004.kr","3","206","1","9","5","84","15","37.49171504","126.8532397","미운영","2000-02-21","","","","2021-11-17","일반","0","0","1","0","0","0","0","4","0","5","0","0","0","0","0","0","0","15","0","15","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000187","은진어린이집","가정","정상","08315","서울특별시 구로구 구로동로20길 28-7 1층 (구로동)","02-851-2612","02-851-2620","","3","71","0","4","6","17","14","37.48839602","126.8862442","미운영","2000-02-14","","","","2021-11-17","야간연장휴일보육","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","7","0","0","7","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000378","미키몬테소리","민간","폐지","152784","서울 구로구 고척1동 벽산블루밍아파트 관리동 1층","02-2619-5200","02-2619-5200","미키","1","124","0","0","0","64","0","","","","2000-02-07","","","2000-02-07","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000213","미키몬테소리어린이집","민간","정상","08275","서울특별시 구로구 경인로 390 벽산블루밍아파트 관리동1층 미키몬테소리어린이집 (고척동)","02-2619-5200","02-2619-5200","http://mickey.kid.ph","5","150","3","6","10","64","52","37.49567969","126.8644414","미운영","2000-02-01","","","","2021-11-17","일반","0","0","2","2","1","1","0","1","0","7","0","0","14","12","15","11","0","0","0","52","0","0","0","0","0","1","7","0","0","0","0","0","1","0","10","2021-11-17 22:03:55.0"
"구로구","11530000267","하영어린이집","가정","폐지","08211","서울특별시 구로구 신도림로 16 406동 102호(신도림동 대림1차아파트)","02-2672-3331","02-2672-3331","","4","135","0","5","0","20","0","37.50580136","126.8807117","미운영","2000-01-31","","","2021-01-04","2021-11-17","일반","1","0","1","0","0","0","4","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000142","하얀어린이집","민간","정상","08352","서울특별시 구로구 개봉로11길 7-11 하얀어린이집 (개봉동)","02-6326-3257","02-2688-3256","hayan791004@naver.com","4","167","1","8","10","39","38","37.48748752","126.8557637","미운영","1999-11-18","","","","2021-11-17","일반","2","4","2","2","0","0","6","1","0","17","0","5","6","0","0","0","14","13","0","38","0","0","0","0","0","1","8","0","0","0","0","0","0","0","10","2021-11-17 22:03:55.0"
"구로구","11530000256","꿈나래어린이집","민간","정상","08332","서울특별시 구로구 개봉로16가길 10-26","02-2066-6610","02-2618-5551","","9","438","2","11","15","99","82","37.49039618","126.8575444","운영","1999-11-10","","","","2021-11-17","일반","0","1","3","1","1","0","1","2","0","9","0","0","20","12","20","0","5","25","0","82","0","0","0","0","0","1","11","0","0","0","0","0","2","0","15","2021-11-17 22:03:54.0"
"구로구","11530000149","성은어린이집","국공립","정상","08309","서울특별시 구로구 구로동로25길 14 (구로동)","02-864-8114","02-864-8115","http://cafe.daum.net/sungeum09","5","221","2","7","9","54","42","37.49070877","126.8832619","미운영","1999-11-01","","","","2021-11-17","야간연장","0","1","2","0","0","0","0","2","0","5","0","4","9","0","0","0","0","29","0","42","0","0","0","0","0","1","7","0","0","0","0","0","1","0","9","2021-11-17 22:03:55.0"
"구로구","11530000182","맑은샘어린이집","민간","정상","08222","서울특별시 구로구 경인로47가길 23 (사실상1~4층) (고척동)","02-2687-1339","02-2625-2335","","9","329.41","2","13","19","111","97","37.50238437","126.8651983","운영","1999-10-20","","","","2021-11-17","야간연장","0","3","4","2","1","1","3","2","0","16","0","15","20","25","20","0","0","17","0","97","0","0","0","0","0","1","15","0","0","0","0","0","1","0","19","2021-11-17 22:03:55.0"
"구로구","11530000373","서광","법인?단체등","폐지","152815","서울 구로구 개봉3동 370-8","02-2684-9092","","http://cafe.daum.net/skkidlove","1","79","0","0","0","41","0","","","","1999-10-19","","","1999-10-19","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000056","서광어린이집","민간","폐지","08355","서울특별시 구로구 개봉로3가길 73 (개봉동)","02-2689-0115","02-2687-1150","cafe.daum.net/skkidlove","4","176","0","7","0","41","0","37.48302349","126.8530402","운영","1999-10-19","","","2020-02-29","2021-11-17","야간연장","0","0","2","1","0","0","2","1","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000243","성은 방과후 교실","국공립","폐지","152870","서울 구로구 구로2동 705-7번지","02-864-8114","","","0","0","0","0","0","0","0","","","","1999-09-16","","","","2021-11-17","방과후 통합","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000157","행복가득어린이집","가정","정상","08228","서울특별시 구로구 고척로60길 30 고척벽산베스트블루밍아파트 103동102호","02-2613-9285","02-2613-9285","daun.net/happyfull7","5","88","0","5","5","19","11","37.50478018395597","126.85901352709896","미운영","1999-09-13","","","","2021-11-17","일반","1","2","1","0","0","0","3","0","0","7","3","0","5","0","0","0","3","0","0","11","0","0","0","0","0","1","3","0","0","0","0","0","0","0","5","2021-11-17 22:03:55.0"
"구로구","11530000022","수잔나어린이집","민간","정상","08239","서울특별시 구로구 고척로51길 73 (고척동)","02-2689-1225","02-2689-1226","http://iseoul.seoul.go.kr/","4","300","3","9","15","91","77","37.506880489853124","126.85242716272829","운영","1999-06-15","","","","2021-11-17","야간연장","0","2","2","0","0","0","1","4","0","9","0","8","11","0","0","0","2","56","0","77","0","0","0","0","0","1","11","0","0","0","0","0","2","0","15","2021-11-17 22:03:55.0"
"구로구","11530000051","꼬마화가어린이집","민간","폐지","152802","서울 구로구 개봉1동 33-71","02-2617-1701","","","0","0","0","0","0","27","0","","","","1999-05-24","","","2009-05-04","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000114","밝은어린이집","국공립","정상","08317","서울특별시 구로구 구로동로7길 74","02-3283-3737","02-3283-3737","https://www.kidsnote.com/home/","5","233","1","7","9","47","46","37.48639901","126.8824904","미운영","1999-05-01","","","","2021-11-17","야간연장","0","1","1","0","0","0","0","2","0","4","0","5","7","0","0","0","0","34","0","46","0","0","0","0","0","1","6","0","0","0","0","0","1","0","9","2021-11-17 22:03:55.0"
"구로구","11530000179","원진어린이집","민간","폐지","08241","서울특별시 구로구 고척로55길 21 (고척동)","02-2684-7444","02-2625-1608","wonjin7475@nate.com","11","598","5","15","0","79","0","37.50585841","126.8556349","미운영","1999-04-28","","","2021-04-30","2021-11-17","일반","0","0","1","2","0","0","2","3","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000200","새하늘어린이집","가정","정상","08325","서울특별시 구로구 구일로4길 46 201동 101호(구로동 현대연예인아파트)","02-858-1430","02-858-1430","","3","109","0","4","6","19","15","37.49303544","126.8756823","미운영","1999-02-24","","","","2021-11-17","일반","1","1","0","0","0","0","2","0","0","4","3","5","0","0","0","0","7","0","0","15","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000011","명화어린이집","국공립","정상","08337","서울특별시 구로구 개봉로17다길 6 (개봉동)","02-2612-2552","070-8677-0000","http://www.mhchild.kr","5","314","3","14","15","91","74","37.49344959","126.8551028","미운영","1999-02-01","","","","2021-11-17","야간연장","0","3","3","1","1","1","0","0","0","9","0","15","18","15","13","13","0","0","0","74","0","0","0","0","0","1","12","0","0","0","0","0","1","0","15","2021-11-17 22:03:55.0"
"구로구","11530000236","은별어린이집","민간","정상","08249","서울특별시 구로구 오리로22나길 8-3","02-2684-7053","070-8766-5834","http:// blog.never.com/kidstar2684","10","390","3","12","19","99","99","37.4996147","126.8305671","운영","1998-12-18","","","","2021-11-17","일반","0","3","3","2","0","1","1","1","0","11","0","15","20","21","0","20","3","20","0","99","0","0","0","0","0","1","14","0","0","0","0","0","1","1","19","2021-11-17 22:03:55.0"
"구로구","11530000078","구로문예원어린이집","민간","폐지","152845","서울 구로구 구로6동 130-109호","02-838-8311","02-838-8311","","0","0","0","0","2","27","0","","","","1998-12-16","","","","2021-11-17","일반","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","2","2021-11-17 22:03:54.0"
"구로구","11530000097","사랑숲어린이집","가정","폐지","08234","서울특별시 구로구 경인로35길 143 (고척동)","02-2685-2425","02-2613-2426","","5","80","0","4","0","18","0","37.50481165","126.8538017","미운영","1998-10-31","","","2021-03-01","2021-11-17","야간연장","10","6","6","1","0","0","11","0","0","34","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000083","현일어린이집","민간","정상","08300","서울특별시 구로구 구로중앙로22길 70 (구로동)","02-855-6434","02-855-6417","","5","214","1","17","11","62","44","37.4988011","126.8889102","운영","1998-09-29","","","","2021-11-17","일반","0","0","2","0","0","0","5","2","0","9","0","0","12","0","0","0","11","21","0","44","0","0","0","0","0","1","7","0","0","0","0","0","1","0","11","2021-11-17 22:03:56.0"
"구로구","11530000019","큰나무어린이집","민간","정상","08230","서울특별시 구로구 고척로52길 48 대우아파트단지내","02-3666-1400","02-3666-1400","","6","323","1","7","13","70","45","37.50339872786856","126.85511209732523","운영","1998-09-21","","","","2021-11-17","일반","1","2","2","1","0","0","1","2","0","9","0","10","10","7","0","0","2","16","0","45","0","0","0","0","0","1","10","0","0","0","0","0","1","0","13","2021-11-17 22:03:55.0"
"구로구","11530000246","아이삼성어린이집","가정","폐지","08371","서울특별시 구로구 디지털로31길 90 108동 101호(구로동 삼성래미안아파트)","02-869-2810","02-869-2820","","4","78","0","4","0","18","0","37.48771772","126.891821","미운영","1998-09-12","","","2021-03-23","2021-11-17","일반","2","2","1","1","0","0","3","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000111","산들어린이집","국공립","정상","08233","서울특별시 구로구 경인로35길 64-12","02-2611-7306","02-2611-7306","http://sandul.ukid.kr","3","134","1","8","7","39","28","37.49995568","126.8533071","미운영","1998-08-01","","","","2021-11-17","야간연장","0","2","2","0","0","0","0","1","0","5","0","5","9","0","0","0","0","14","0","28","0","0","0","0","0","1","5","0","0","0","0","0","1","0","7","2021-11-17 22:03:55.0"
"구로구","11530000160","비룡어린이집","민간","폐지","08245","서울특별시 구로구 고척로33길 43 (1~4층)","02-2619-9933","02-2619-9965","","6","328","2","12","0","76","0","37.504413597797836","126.84820674531116","미운영","1998-07-22","","","2021-08-31","2021-11-17","야간연장","0","0","3","0","0","0","0","3","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000183","한양키즈어린이집","민간","정상","08325","서울특별시 구로구 구일로2길 60 (구로동 구일우성아파트 관리동)","02-867-2425","02-867-2425","","3","126","0","6","8","27","27","37.489757168119056","126.8770793476246","미운영","1998-07-14","","","","2021-11-17","일반","2","2","2","0","0","0","1","0","0","7","3","10","14","0","0","0","0","0","0","27","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:55.0"
"구로구","11530000112","영서초등학교방과후교실","국공립","폐지","152847","서울 구로구 구로3동 165-1","02-838-6350","02-838-6350","","0","0","0","0","0","20","0","","","","1998-06-30","","","","2021-11-17","방과후 전담","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000265","예쁜튼튼어린이집","민간","정상","08300","서울특별시 구로구 구로중앙로26가길 11-5 (구로동)","02-838-8850","02-838-8831","","7","394","3","16","9","91","43","37.50151339","126.8875864","운영","1998-06-11","","","","2021-11-17","일반","1","3","4","2","0","0","2","3","0","15","0","10","13","9","0","0","0","11","0","43","0","0","0","0","0","1","7","0","0","0","0","0","1","0","9","2021-11-17 22:03:55.0"
